bien_id,com_code,bien_type,bien_carrez_1,bien_surfbat,bien_numpieces
94033BQ5011,94033,Appartement,28.8,35,2
94052AG1408,94052,Appartement,22.23,24,1
94058Q1051039,94058,Appartement,72.04,75,3
94067C41130,94067,Appartement,17.02,13,1
94080E13221,94080,Appartement,62.41,63,3
94033BN22710,94033,Appartement,28.15,21,1
94017L1061,94017,Maison,110.45,80,2
94067F1410,94067,Appartement,32.05,29,2
94052AE5239,94052,Appartement,47.61,47,2
94058AB10025,94058,Appartement,22.54,25,1
94058M4125,94058,Appartement,69.5,69,3
94058Q156304,94058,Appartement,43.05,43,2
94080C13321,94080,Appartement,59.6,60,3
94058Q141175,94058,Appartement,29.26,29,1
94033AV1179,94033,Appartement,52.07,28,2
94080R97111,94080,Appartement,116.3,116,4
94052AB2914,94052,Appartement,35.86,36,2
94052T70505,94052,Appartement,43.06,43,2
94033AC1361,94033,Appartement,22.69,23,1
94080D249103,94080,Appartement,74.23,76,4
94067J17219,94067,Appartement,107.4,100,5
94058U216,94058,Appartement,49.83,51,3
94015AK317112,94015,Appartement,60.03,62,3
94080E388,94080,Appartement,26.3,25,1
94058AT2617,94058,Appartement,24.65,25,1
94017AM15229,94017,Appartement,52.76,51,3
94017AZ85129,94017,Appartement,72.2,69,4
94058AN115,94058,Appartement,41.48,38,2
94058AT2610,94058,Appartement,24.54,25,1
94017G2025,94017,Appartement,32.29,32,2
94058Q5355,94058,Appartement,69.34,70,3
94017CV2791207,94017,Appartement,80.01,81,4
94017H204233,94017,Appartement,72.59,72,5
94067H6818,94067,Appartement,67.68,66,3
94080S811,94080,Appartement,60.37,45,2
94080R761,94080,Appartement,34.34,33,2
94080V12512035,94080,Appartement,39.27,39,1
94017H204159,94017,Appartement,49.03,48,3
94080U13010,94080,Appartement,22.61,22,2
94080H12161,94080,Appartement,50.33,50,3
94080V89127,94080,Appartement,20.57,21,1
94017BL1810,94017,Appartement,69.1,72,4
94080L667,94080,Appartement,55.14,50,2
94017AR178,94017,Appartement,66.29,66,4
94017BU1616,94017,Maison,92.4,96,5
94080J9810,94080,Appartement,67.03,66,4
94080H15710,94080,Appartement,31.65,32,2
94080R5823,94080,Appartement,45.7,60,3
94080I105131,94080,Appartement,50.03,52,3
94033X3144,94033,Appartement,101.51,105,3
94015AC286,94015,Maison,109.4,102,4
94015AN324366,94015,Appartement,67.93,72,4
94033R1468,94033,Appartement,49.9,50,2
94052K15714,94052,Appartement,33.05,32,2
94052L20817,94052,Appartement,96.04,96,4
94015V1816,94015,Appartement,27.85,27,1
94017CV279823,94017,Appartement,28.37,28,1
94033BS8318,94033,Appartement,139.31,141,4
94080D594,94080,Appartement,57.22,57,3
94080N9733,94080,Appartement,61.25,54,3
94067J931,94067,Appartement,34.89,23,2
94067F2021,94067,Appartement,14.68,25,1
94080G1753,94080,Appartement,53.04,47,3
94052AE918,94052,Appartement,46.0,44,3
94033AD406209,94033,Appartement,75.01,76,4
94052AE3461,94052,Appartement,33.52,33,1
94033BD641,94033,Appartement,66.02,66,4
94033AV12212,94033,Appartement,39.08,40,3
94052F351,94052,Appartement,26.97,34,1
94052AB19241,94052,Appartement,65.83,66,3
94058U316,94058,Appartement,37.06,38,2
94080X6316,94080,Appartement,93.26,96,4
94080L1573045,94080,Appartement,54.49,55,2
94058J1621,94058,Appartement,86.57,70,4
94080A15715,94080,Appartement,52.27,53,3
94080R4712,94080,Appartement,52.71,51,2
94080A25745,94080,Appartement,33.77,33,1
94080P606,94080,Appartement,57.05,53,3
94067G6718,94067,Appartement,30.27,29,1
94058N110,94058,Appartement,47.39,47,2
94052AB247,94052,Appartement,78.02,78,4
94080U3757,94080,Appartement,16.38,15,1
94080B334,94080,Appartement,47.3,48,3
94033BT12726,94033,Appartement,43.72,40,2
94052AG2512,94052,Appartement,14.54,15,1
94067G15813,94067,Appartement,160.04,86,4
94058U146,94058,Appartement,22.44,24,2
94052F3125,94052,Appartement,49.33,50,2
94058C782,94058,Maison,76.64,85,3
94015J10012,94015,Maison,104.94,105,5
94080J5830,94080,Appartement,94.46,43,2
94080T7221,94080,Appartement,32.75,33,3
94067C3313,94067,Appartement,3.45,90,4
94080E3816,94080,Appartement,23.7,22,1
94080L150174,94080,Appartement,28.22,26,1
94080A426,94080,Appartement,17.8,17,2
94033AY1322,94033,Appartement,33.0,30,2
94067E635,94067,Appartement,75.6,77,3
94052G183313,94052,Appartement,45.86,48,3
94067D829,94067,Appartement,79.86,75,3
94058T2620,94058,Appartement,24.0,23,1
94017J13413,94017,Appartement,36.52,38,2
94033BU47101,94033,Appartement,62.11,66,2
94017AZ23122,94017,Appartement,90.54,90,4
94080B30231,94080,Appartement,20.93,25,1
94080N9752,94080,Appartement,62.39,59,3
94067J3823,94067,Appartement,51.5,52,2
94058AC46108,94058,Appartement,51.44,55,3
94017CX11944,94017,Maison,76.38,76,4
94052A12114,94052,Appartement,55.1,56,3
94080D3711,94080,Appartement,77.5,50,3
94033BF2443,94033,Appartement,52.48,49,3
9.41E+169,94067,Appartement,52.04,45,3
94015U67229,94015,Appartement,28.17,29,1
94067H703,94067,Appartement,41.95,38,3
94058AP84111,94058,Appartement,53.0,56,2
94067C9111,94067,Appartement,108.04,49,3
94017BJ6364,94017,Appartement,58.6,58,3
94080F669,94080,Appartement,38.38,35,2
94058AJ728,94058,Appartement,86.86,87,3
94067F5515,94067,Appartement,70.1,86,4
94080I12319,94080,Appartement,19.54,18,1
94052AG1471,94052,Appartement,45.05,44,2
94017BG202,94017,Appartement,209.87,90,3
94017H20455,94017,Appartement,50.03,48,3
94033X4721,94033,Appartement,61.43,59,3
94033X4727,94033,Appartement,58.67,59,3
94052AE1033,94052,Appartement,27.86,28,1
94080V2521,94080,Appartement,64.52,64,3
94080A18011,94080,Appartement,44.72,39,3
94058Q53103,94058,Appartement,48.86,49,2
94058AP12616,94058,Appartement,47.72,45,3
94058AE315,94058,Appartement,61.95,78,2
94017BG792,94017,Maison,137.68,130,6
94052AD1161018,94052,Appartement,70.56,71,3
94052J21511,94052,Appartement,32.44,32,1
94033AP74786,94033,Appartement,47.67,47,2
94080U263,94080,Appartement,48.23,46,2
94067H9824,94067,Appartement,66.84,65,3
94058AO19117,94058,Appartement,47.95,46,2
94080J102110,94080,Appartement,61.24,57,3
94052O14724,94052,Appartement,83.13,87,3
94080I392,94080,Appartement,71.92,70,3
94080G39103,94080,Appartement,48.4,50,2
94080Q4112,94080,Appartement,77.11,94,3
94080K1310208,94080,Appartement,48.16,47,2
94080B9211,94080,Appartement,41.34,60,3
94080O783,94080,Appartement,29.34,23,2
94033AB362,94033,Maison,80.75,53,3
94015V181,94015,Appartement,26.92,27,1
94052AE14114,94052,Appartement,60.05,60,3
94058AL1012,94058,Maison,74.84,68,3
94033R3347,94033,Appartement,30.89,27,2
94015AC4587,94015,Appartement,21.29,20,1
94017DT6652,94017,Appartement,46.81,50,3
94052I7113,94052,Appartement,29.83,23,2
94052Q5961,94052,Appartement,98.24,95,5
94015D3614,94015,Appartement,65.36,66,4
94052J8916,94052,Appartement,86.55,86,6
94017H20437,94017,Appartement,49.07,48,3
94080N6672,94080,Appartement,47.01,45,2
94067H874,94067,Appartement,51.24,50,3
94033U2571020,94033,Appartement,62.09,63,3
94033AY13222,94033,Appartement,43.9,42,3
94067F3529,94067,Appartement,49.4,51,3
94080A1566,94080,Appartement,38.83,39,3
94080A1155,94080,Appartement,15.91,17,1
94017AF54207,94017,Appartement,43.18,43,2
94080Q174,94080,Appartement,8.51,8,1
94033BS663,94033,Appartement,23.92,25,2
94033BS9311,94033,Appartement,66.73,62,3
94080G21112,94080,Appartement,34.51,30,1
94052J21017,94052,Appartement,63.19,63,3
94080S14111,94080,Appartement,19.4,27,1
94033BC1456,94033,Appartement,58.4,62,3
94058T1013,94058,Appartement,26.41,24,1
94052R1639,94052,Appartement,70.58,70,3
94080X15201,94080,Appartement,56.29,65,1
94080C354,94080,Appartement,126.14,123,4
94067B252,94067,Appartement,86.07,86,3
94015AF6472,94015,Maison,78.87,80,4
94058Q1568,94058,Appartement,40.72,40,2
94017AL6115,94017,Appartement,66.6,67,4
94033AC623,94033,Maison,34.96,35,2
94080B958,94080,Appartement,44.01,43,3
94052R1641,94052,Appartement,47.51,46,2
94067B3419,94067,Appartement,87.85,87,3
9.41E+274,94052,Appartement,100.0,96,4
94080X18041,94080,Appartement,29.58,31,2
94033BX6111,94033,Appartement,13.09,25,1
94067G121162,94067,Appartement,36.02,35,2
94058AO15810,94058,Appartement,17.44,18,1
94033BX85244,94033,Appartement,60.81,63,3
94067G1309,94067,Appartement,64.38,64,3
94067G11517,94067,Appartement,42.27,41,2
94080K12206,94080,Appartement,43.53,43,2
94052L14833,94052,Appartement,66.88,68,3
94033S2471,94033,Maison,130.06,140,5
94080I22951,94080,Appartement,59.2,60,3
94033BD79121,94033,Appartement,22.76,25,1
94080D4817,94080,Appartement,31.9,31,2
94033O2892,94033,Appartement,61.71,55,3
94058AT354,94058,Appartement,38.51,46,2
94033AX7317,94033,Appartement,25.22,26,2
94058AJ6913,94058,Appartement,25.3,25,1
94015P8223,94015,Appartement,36.47,38,2
94033Z620,94033,Appartement,18.9,19,1
94017AL61159,94017,Appartement,63.09,64,4
94017AO207181,94017,Appartement,57.79,62,4
94052AE29354,94052,Appartement,137.59,110,5
94033BV375,94033,Appartement,71.06,72,3
94052AI16410,94052,Appartement,53.42,52,3
94058AN8026,94058,Appartement,63.04,46,3
94080S9725,94080,Appartement,41.72,42,2
94067I431,94067,Appartement,95.05,91,3
94067I111244,94067,Appartement,59.11,50,3
94080O1941,94080,Appartement,148.48,89,3
94052M3913,94052,Appartement,62.42,62,3
94017AY9487,94017,Appartement,66.99,68,4
94033L258108,94033,Appartement,82.02,80,4
94033BT1641,94033,Appartement,26.4,27,1
94052AD143309,94052,Appartement,71.07,71,3
94080L1531,94080,Appartement,111.73,117,4
94033BT151,94033,Appartement,28.62,33,2
94017I1012,94017,Maison,51.01,45,3
94017AP1109,94017,Appartement,64.22,64,4
94052S45111,94052,Appartement,30.11,31,1
94033AV19010,94033,Maison,136.66,135,6
94033Y1481,94033,Maison,45.03,44,3
94017J3613,94017,Appartement,21.2,22,1
94080J882,94080,Appartement,26.0,39,2
94052AI2254,94052,Appartement,42.7,39,2
94080P6919,94080,Appartement,70.86,71,3
94067E1114,94067,Appartement,16.15,17,1
94052D9966,94052,Appartement,43.32,44,2
94080G21126,94080,Appartement,93.93,100,4
94080V75563,94080,Appartement,22.88,23,1
94017AV77111,94017,Appartement,64.42,64,3
94017H20477,94017,Appartement,47.88,48,3
94080T1411,94080,Appartement,59.55,60,3
94017I75,94017,Appartement,39.67,64,4
94067I6114,94067,Appartement,53.17,56,2
94017DT9917,94017,Appartement,49.0,55,1
94052L14837,94052,Appartement,68.35,68,3
94017F5281,94017,Appartement,19.06,20,1
94080X1507,94080,Appartement,68.87,65,3
94080B9621,94080,Appartement,56.27,57,3
94067I1516,94067,Appartement,72.52,75,4
94017AV14134,94017,Appartement,67.25,68,3
94080K12331,94080,Appartement,67.77,68,3
94052C153234,94052,Appartement,82.36,82,4
94058Q156147,94058,Appartement,25.88,26,1
94080N2147,94080,Appartement,32.58,26,2
94080N2141,94080,Appartement,11.0,14,1
94067I3622,94067,Appartement,59.54,63,3
94017H204161,94017,Appartement,37.5,36,2
94080V2110,94080,Appartement,38.34,41,2
94017Y14121,94017,Appartement,57.06,57,2
94058N12411,94058,Appartement,83.8,81,4
94067J196209,94067,Appartement,45.4,50,2
94080F402,94080,Appartement,51.89,54,1
94058AE819,94058,Appartement,13.29,33,3
94067G3013,94067,Appartement,59.53,60,3
94033BP15510,94033,Appartement,65.28,67,3
94052I12615,94052,Appartement,87.51,88,4
94080R7139,94080,Appartement,45.0,44,2
94058AO1084,94058,Appartement,26.96,28,1
94080N6670,94080,Appartement,26.17,23,1
94080K1310107,94080,Appartement,68.25,68,3
94067G17213,94067,Appartement,41.05,44,2
94017BJ6625,94017,Appartement,57.78,58,3
94080R76,94080,Appartement,56.43,45,3
94080B292308,94080,Appartement,89.1,89,4
94058Q141101,94058,Appartement,60.12,60,3
94080U1274,94080,Appartement,78.04,83,3
94052J7713,94052,Appartement,24.51,26,2
94033BU1520,94033,Appartement,37.05,37,2
94052AD143304,94052,Appartement,31.61,32,1
94080R1318,94080,Appartement,33.37,33,2
9.41E+301,94067,Appartement,57.77,51,3
94067E4110,94067,Appartement,24.68,26,2
94067A9521,94067,Appartement,42.7,45,2
94052L4620,94052,Appartement,89.04,72,4
94015AN324257,94015,Appartement,68.5,67,4
94052O14645,94052,Appartement,68.11,67,4
94015AK317318,94015,Appartement,65.42,62,3
94015K9434,94015,Appartement,43.18,44,2
94067F764,94067,Appartement,54.25,55,3
94033BC21551,94033,Appartement,78.14,82,3
94015T51146,94015,Appartement,48.16,49,2
94058F275101,94058,Appartement,90.8,91,4
94067A910,94067,Appartement,55.65,59,2
94080X18060,94080,Appartement,15.8,16,1
94052Q15142,94052,Appartement,82.52,83,4
94058AO19234,94058,Appartement,92.15,89,4
94067F2213,94067,Appartement,52.7,50,3
94058V4713,94058,Appartement,50.45,49,2
94015U67232,94015,Appartement,81.33,81,3
94033AY223107,94033,Appartement,45.45,41,2
94067I82106,94067,Appartement,27.88,30,2
94080Q4619,94080,Appartement,80.66,88,4
94080D2551,94080,Appartement,43.01,42,1
94080V8927,94080,Appartement,18.57,19,1
94080E10324,94080,Appartement,89.87,92,3
94080R5826,94080,Appartement,32.38,41,2
94052B14816,94052,Appartement,84.72,87,5
94080K14130,94080,Appartement,19.9,20,1
94080X16849,94080,Appartement,93.83,98,3
94033AV12217,94033,Appartement,29.05,28,2
94080S12468,94080,Appartement,25.48,28,2
94033AJ27362,94033,Appartement,69.09,69,3
94017AM15232,94017,Appartement,61.02,61,4
94017Q921010,94017,Appartement,38.74,40,2
94058U314,94058,Appartement,54.87,59,3
94058AG19413,94058,Appartement,68.95,83,4
94052D63404,94052,Appartement,70.4,70,3
94052H1719,94052,Appartement,35.1,35,2
94017S1465,94017,Appartement,38.41,35,2
94017AH612,94017,Maison,78.29,97,5
94033BF2334,94033,Appartement,21.45,20,1
94058AP94132,94058,Appartement,67.36,63,3
94058D2218,94058,Appartement,52.69,53,3
94067I111135,94067,Appartement,31.34,32,2
94052AG4644,94052,Appartement,72.32,71,3
94080R7131,94080,Appartement,46.72,46,2
94052AE33940,94052,Appartement,23.85,25,1
94017CO17724,94017,Appartement,58.19,57,3
94058P1139,94058,Appartement,44.02,34,2
94067J205223,94067,Appartement,41.68,45,2
94058I1411,94058,Appartement,47.05,51,3
94080N9920,94080,Appartement,30.1,30,1
94052AH2854,94052,Appartement,43.37,39,2
94058Z17019,94058,Appartement,65.18,64,3
94058H24,94058,Appartement,30.13,31,2
94017CI72827,94017,Appartement,69.18,69,3
94058F4644,94058,Appartement,57.51,56,3
94058AM14024,94058,Appartement,40.26,39,2
94058AQ221116,94058,Appartement,77.34,80,3
94080S7812,94080,Appartement,27.27,30,2
94052J18732,94052,Appartement,31.56,36,1
94080O787,94080,Appartement,30.98,30,1
94058H451,94058,Appartement,50.38,50,3
94015AC423,94015,Maison,76.8,79,4
94067D2311,94067,Appartement,51.77,48,2
94080D25317,94080,Appartement,70.87,73,3
94067B3113,94067,Appartement,40.13,76,2
94080D19515,94080,Appartement,67.48,66,3
94052AE3381015,94052,Appartement,35.17,43,1
94052G1073,94052,Appartement,47.59,46,2
94017DG2494,94017,Maison,81.61,82,4
94017AF611,94017,Maison,64.88,65,3
94052Q17622,94052,Appartement,52.88,52,3
94015S17965,94015,Appartement,102.34,108,5
94052Q5740,94052,Appartement,56.1,57,3
94017AS57103,94017,Appartement,60.05,60,4
94033X24012,94033,Appartement,79.03,79,3
94067B2540,94067,Appartement,71.62,71,3
94052K806,94052,Appartement,33.73,40,1
94080N66116,94080,Appartement,22.02,21,1
94067G17743,94067,Appartement,26.2,29,1
94052AE9015,94052,Appartement,34.28,36,2
94080F27106,94080,Appartement,52.28,55,3
94067G2257,94067,Appartement,19.17,20,1
94058AS3411,94058,Appartement,45.64,46,2
94080S7211,94080,Appartement,73.53,73,3
94017DH171,94017,Appartement,53.56,54,3
94015S16513,94015,Appartement,59.88,59,3
94080U1106,94080,Appartement,93.25,93,5
94017AX629,94017,Appartement,21.44,35,2
94058Q10416,94058,Appartement,66.72,69,4
94017AX6211,94017,Appartement,25.41,35,2
94033BN8823,94033,Appartement,43.79,45,3
94080A44113,94080,Appartement,23.62,17,1
94015AK317217,94015,Appartement,65.19,78,3
94052J211127,94052,Appartement,39.89,39,2
94080R23111,94080,Appartement,21.7,24,2
94033Y26219,94033,Appartement,33.8,34,2
94017DO93149,94017,Appartement,68.8,67,3
94017DL25029,94017,Appartement,75.3,75,4
94067G166309,94067,Appartement,48.83,48,2
94058R113,94058,Appartement,74.44,80,3
94067G1408,94067,Appartement,13.38,14,1
94058AJ16621,94058,Appartement,53.07,51,2
94052O14938,94052,Appartement,20.17,19,1
94080Q5119,94080,Appartement,49.64,50,2
94052D11539,94052,Appartement,56.08,50,3
94080V8992,94080,Appartement,18.68,21,1
94017CG642,94017,Appartement,42.2,40,3
94080F242196,94080,Appartement,45.44,50,2
94080J9825,94080,Appartement,66.29,66,4
94052O6418,94052,Appartement,55.87,60,2
94080S319,94080,Appartement,49.23,51,2
94017CG641,94017,Maison,82.84,84,4
94017CG643,94017,Appartement,22.79,20,1
94017F2830,94017,Appartement,33.32,35,2
94067A7122,94067,Appartement,50.23,50,3
94017J13422,94017,Appartement,37.56,40,2
94015I1022,94015,Appartement,84.05,90,4
94017DR492,94017,Maison,47.8,52,2
94058AB1841,94058,Appartement,37.89,37,2
94017Y14439,94017,Appartement,82.42,83,4
94033AG32910,94033,Appartement,63.32,60,3
94058AB521,94058,Maison,34.81,35,2
94052D11535,94052,Appartement,72.65,70,4
94017AN237163,94017,Appartement,66.54,67,4
94017AN237279,94017,Appartement,64.74,67,4
94080J102106,94080,Appartement,73.98,72,4
94033BV6425,94033,Appartement,137.37,142,6
94033P276114,94033,Appartement,69.71,69,4
94058Z7123,94058,Appartement,35.88,32,3
94017J16516,94017,Appartement,15.38,15,1
94058AK942,94058,Maison,86.78,44,3
94067J205119,94067,Appartement,64.86,75,3
94017AX32119,94017,Appartement,94.38,82,2
94080A264,94080,Appartement,79.25,62,4
94052D9982,94052,Appartement,45.72,46,2
94033BD18715,94033,Appartement,41.85,41,2
94067G17533,94067,Appartement,62.4,63,3
94033BD1895,94033,Appartement,36.51,40,2
94080J107264,94080,Appartement,69.05,69,3
94080A22713,94080,Appartement,53.58,58,3
94033BU4611,94033,Appartement,64.85,66,2
94033V25020,94033,Appartement,76.06,78,3
94017AY9497,94017,Appartement,66.77,74,4
94080P6022,94080,Appartement,38.99,41,3
94058AP8491,94058,Appartement,22.6,27,1
94052E7147,94052,Appartement,126.82,109,4
94052AJ64115,94052,Appartement,70.12,72,3
94080D1191,94080,Appartement,53.22,57,2
94052I891,94052,Appartement,29.23,22,1
94067F3526,94067,Appartement,48.37,50,3
94017DS4516,94017,Appartement,67.38,66,3
94015V182,94015,Appartement,33.78,34,2
94080P603,94080,Appartement,55.95,56,3
94052F3610,94052,Appartement,61.25,63,3
94033AM46637,94033,Appartement,48.83,55,2
94067C368,94067,Appartement,82.73,90,3
94052T4785,94052,Appartement,27.4,25,1
94080T2428,94080,Appartement,28.2,28,1
94058AM12129,94058,Appartement,23.91,26,2
94015K9419,94015,Appartement,80.95,80,2
94058AB10011,94058,Appartement,40.88,42,2
94080K14127,94080,Appartement,20.2,20,1
94017AO207257,94017,Appartement,60.33,62,4
94052F353,94052,Appartement,60.81,69,3
94052AH1231,94052,Appartement,37.41,40,1
94067H1062,94067,Appartement,17.53,18,1
94067G121161,94067,Appartement,46.16,45,3
94033U13916,94033,Appartement,38.14,37,2
94033V518,94033,Appartement,26.61,46,2
94017AG8324,94017,Appartement,58.35,58,1
94052Q5919,94052,Appartement,78.68,74,3
94015AE2322,94015,Maison,100.01,103,4
94080H12184,94080,Appartement,37.41,38,2
94080G17811,94080,Appartement,26.1,26,2
94080S7118,94080,Appartement,26.75,27,2
94052H432,94052,Maison,82.67,80,4
94052C8510,94052,Appartement,99.68,99,3
94017DT9220,94017,Appartement,53.16,60,3
94058AQ237245,94058,Appartement,30.25,30,1
94052AK18841,94052,Appartement,70.06,68,3
94033Y22511,94033,Appartement,31.86,33,2
94058I532,94058,Appartement,38.06,38,2
94017AO20783,94017,Appartement,72.74,72,5
94015O153162,94015,Appartement,53.72,54,2
94067K175,94067,Appartement,20.03,19,1
94067E3113,94067,Appartement,47.25,57,3
94080G17815,94080,Appartement,26.0,26,2
94067I8319,94067,Appartement,42.66,40,2
94080T1413,94080,Appartement,59.6,42,3
94058T2521,94058,Appartement,42.74,43,2
94058Q738,94058,Appartement,16.63,15,1
94058AU557,94058,Appartement,68.09,67,3
94058AS99147,94058,Appartement,26.1,30,1
94052AD1014,94052,Appartement,18.81,20,1
94058BC112113,94058,Appartement,115.34,119,4
94067F598,94067,Appartement,32.2,61,3
94058B1536,94058,Appartement,23.27,27,1
94017AR190,94017,Appartement,65.86,66,4
94033BD11418,94033,Appartement,52.68,42,2
94080N2143,94080,Appartement,13.98,13,1
94080X179320,94080,Appartement,26.4,30,1
95500AK77214,95500,Appartement,77.71,77,4
95388AB1831,95388,Maison,90.07,93,5
95218AO909225,95218,Appartement,45.04,46,2
95572BA2828,95572,Appartement,61.05,61,3
95500AK64610,95500,Maison,29.67,121,0
95452AE31413,95452,Appartement,59.61,60,3
95039AD8021,95039,Appartement,41.75,45,3
